brand2,raw_model,model2,candidate_powertrain,review_status,evidence,reviewer,reviewed_at,notes
BMW,X3 xDrive20d Highline,X3 xDrive20d Highline,,pending,,,,auto-added from latest model data
BMW,X4 xDrive20i M Sport,X4 xDrive20i M Sport,,pending,,,,auto-added from latest model data
CHERY,Tiggo 2.0,Tiggo 2.0,,pending,,,,auto-added from latest model data
CHERY,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
CHEVROLET,CORVETTE STINGRAY COUPE,CORVETTE STINGRAY COUPE,,pending,,,,auto-added from latest model data
FORD,MUSTANG 5.0L V8 GT,MUSTANG 5.0L V8 GT,,pending,,,,auto-added from latest model data
HONDA,CIVIC TYPE R,CIVIC TYPE R,,pending,,,,auto-added from latest model data
HONDA,JAZZ'16,JAZZ'16,,pending,,,,auto-added from latest model data
HONDA,N BOX G EX TURBO,N BOX G EX TURBO,,pending,,,,auto-added from latest model data
HONDA,N-BOX G EX SENSING,N-BOX G EX SENSING,,pending,,,,auto-added from latest model data
HONDA,ODYSSEY ABSOLUTE EX HYBRID,ODYSSEY ABSOLUTE EX HYBRID,,pending,,,,auto-added from latest model data
HONDA,S660 SPOON 6MT,S660 SPOON 6MT,,pending,,,,auto-added from latest model data
JAGUAR,XJ-6,XJ-6,,pending,,,,auto-added from latest model data
LAMBORGHINI,HURACAN EVO SPYDER,HURACAN EVO SPYDER,,pending,,,,auto-added from latest model data
MINI,REMASTERED,REMASTERED,,pending,,,,auto-added from latest model data
NISSAN,FDTARRZC12MHAA----,FDTARRZC12MHAA----,,pending,,,,auto-added from latest model data
NISSAN,SERENA HYBRID E-POWER X,SERENA HYBRID E-POWER X,,pending,,,,auto-added from latest model data
NISSAN,VVLURVND40UHGDBGLC,VVLURVND40UHGDBGLC,,pending,,,,auto-added from latest model data
PORSCHE,718 CAYMAN GTS,718 CAYMAN GTS,,pending,,,,auto-added from latest model data
PORSCHE,911 TARGA 4S HERITAGE,911 TARGA 4S HERITAGE,,pending,,,,auto-added from latest model data
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,PANAMERA 4 E-HYBRID EXECUTIVE,,pending,,,,auto-added from latest model data
SUZUKI,JIMNY SIERRA JC,JIMNY SIERRA JC,,pending,,,,auto-added from latest model data
SUZUKI,JIMNY XC 4WD,JIMNY XC 4WD,,pending,,,,auto-added from latest model data
SUZUKI,SWIFT GL 1.5L,SWIFT GL 1.5L,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD HYBRID E-FOUR,ALPHARD HYBRID E-FOUR,,pending,,,,auto-added from latest model data
TOYOTA,ALPHARD S AERO GRADE,ALPHARD S AERO GRADE,,pending,,,,auto-added from latest model data
TOYOTA,AVV50R-JEXGBT  A1,AVV50R-JEXGBT  A1,,pending,,,,auto-added from latest model data
TOYOTA,Camry 2.5G ESport,Camry 2.5G ESport,,pending,,,,auto-added from latest model data
TOYOTA,HARRIER HYBRID Z 2.5L,HARRIER HYBRID Z 2.5L,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER 200 GX 4.5L,LANDCRUISER 200 GX 4.5L,,pending,,,,auto-added from latest model data
TOYOTA,TGN16R-PRMSKT  A8,TGN16R-PRMSKT  A8,,pending,,,,auto-added from latest model data
TOYOTA,VELLFIRE HYBRID E-FOUR,VELLFIRE HYBRID E-FOUR,,pending,,,,auto-added from latest model data
VOLKSWAGEN,BEETLE 1.4L,BEETLE 1.4L,,pending,,,,auto-added from latest model data
LAND ROVER,RANGEROVER EVOQUE1.5LITRE T/C,RANGEROVER EVOQUE1.5LITRE T/C,,pending,,,,auto-added from latest model data
PORSCHE,718 BOXSTER PDK,718 BOXSTER PDK,,pending,,,,auto-added from latest model data
TOYOTA,LAND CRUISER 200 VX,LAND CRUISER 200 VX,,pending,,,,auto-added from latest model data
TOYOTA,LANDCRUISER 200,LANDCRUISER 200,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iFBW9B4,FORD RANGER iFBW9B4,,pending,,,,auto-added from latest model data
HONDA,STEPWGN SPADA,STEP WGN SPADA,,pending,,,,auto-added from latest model data
Mercedes-Benz,C180 CGI SALOON,C180 CGI SALOON,,pending,,,,auto-added from latest model data
PORSCHE,718 BOXSTER GTS 4.0,718 BOXSTER GTS 4.0,,pending,,,,auto-added from latest model data
HINO,XZU710R-HKFTLT3,XZU710R-HKFTLT3,,pending,,,,auto-added from latest model data
FORD,Ford Focus,Ford Focus,,pending,,,,auto-added from latest model data
MITSUBISHI,KB4TNENUZPRU,KB4TNENUZPRU,,pending,,,,auto-added from latest model data
BENELLI,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
HONDA,WAVE 125i,WAVE 125i,,pending,,,,auto-added from latest model data
BMW,R18 Classic,R18 Classic,,pending,,,,auto-added from latest model data
DUCATI,SCRAMBLER 400,SCRAMBLER 400,,pending,,,,auto-added from latest model data
GPX,DEMON-150GR LIMITED,DEMON-150GR LIMITED,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,CROSS BONES,CROSS BONES,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXDC,FXDC,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,FXR4,FXR4,,pending,,,,auto-added from latest model data
HONDA,LEAD125,LEAD125,,pending,,,,auto-added from latest model data
KAWASAKI,NINJA H2,NINJA H2,,pending,,,,auto-added from latest model data
KAWASAKI,NINJA H2 SX,NINJA H2 SX,,pending,,,,auto-added from latest model data
KAWASAKI,Z250SL ABS,Z250SL ABS,,pending,,,,auto-added from latest model data
KTM,1290 Super Adventure R,1290 Super Adventure R,,pending,,,,auto-added from latest model data
KTM,790 ADVENTURE R,790 ADVENTURE R,,pending,,,,auto-added from latest model data
SGEE,SEV 125,SEV 125,,pending,,,,auto-added from latest model data
SUPER SOCO,CUX,CUX,,pending,,,,auto-added from latest model data
SUPER SOCO,TC,TC,,pending,,,,auto-added from latest model data
THOMAS,S-2000,S-2000,,pending,,,,auto-added from latest model data
YAMAHA,1P7B00,1P7B00,,pending,,,,auto-added from latest model data
TIGER,ST200,ST200,,pending,,,,auto-added from latest model data
SUZUKI,FL125S,FL125S,,pending,,,,auto-added from latest model data
JRD,SURF-Z 125,SURF-Z 125,,pending,,,,auto-added from latest model data
KAWASAKI,KLX250,KLX250,,pending,,,,auto-added from latest model data
RYUKA,FUTURE,FUTURE,,pending,,,,auto-added from latest model data
KAWASAKI,KR150P,KR150P,,pending,,,,auto-added from latest model data
ENGY,GREENER,GREENER,,pending,,,,auto-added from latest model data
SUZUKI,FD125X,FD125X,,pending,,,,auto-added from latest model data
NAKARIES,ADVENTURE,ADVENTURE,,pending,,,,auto-added from latest model data
NAKARIES,HAPPY,HAPPY,,pending,,,,auto-added from latest model data
KAWASAKI,TAXEDO,TAXEDO,,pending,,,,auto-added from latest model data
YAMAHA,33S100,33S100,,pending,,,,auto-added from latest model data
KAWASAKI,AS110C,AS110C,,pending,,,,auto-added from latest model data
HANWAY,RAW250,RAW250,,pending,,,,auto-added from latest model data
HARLEY DAVIDSON,XL1200X ANX,XL1200X ANX,,pending,,,,auto-added from latest model data
BMW,F 900 R,F 900 R,,pending,,,,auto-added from latest model data
BMW,R1200GS,R1200GS,,pending,,,,auto-added from latest model data
PLATINUM,TACKLE,TACKLE,,pending,,,,auto-added from latest model data
KAWASAKI,KLX 150,KLX 150,,pending,,,,auto-added from latest model data
BOMAG,RS500,RS500,,pending,,,,auto-added from latest model data
CAT BULLDOZER,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
CATERPILLAR,330,330,,pending,,,,auto-added from latest model data
CATERPILLAR,336D2,336D2,,pending,,,,auto-added from latest model data
CATERPILLAR,D6H-2,D6H-2,,pending,,,,auto-added from latest model data
CATERPILLAR,D6R-2,D6R-2,,pending,,,,auto-added from latest model data
CATERPILLAR,D6R2,D6R2,,pending,,,,auto-added from latest model data
CATERPILLAR,D6R2LGP,D6R2LGP,,pending,,,,auto-added from latest model data
CATERPILLAR,EL200B,EL200B,,pending,,,,auto-added from latest model data
DOOSAN,SD310,SD310,,pending,,,,auto-added from latest model data
HITACHI,ZX120-5B,ZX120-5B,,pending,,,,auto-added from latest model data
HITACHI,ZX120-E,ZX120-E,,pending,,,,auto-added from latest model data
HITACHI,ZX135USL-3,ZX135USL-3,,pending,,,,auto-added from latest model data
HITACHI,ZX350H-5G,ZX350H-5G,,pending,,,,auto-added from latest model data
JINGONG,JGM757K,JGM757K,,pending,,,,auto-added from latest model data
KOBELCO,SK135SR,SK135SR,,pending,,,,auto-added from latest model data
KOBELCO,SK200LC,SK200LC,,pending,,,,auto-added from latest model data
KOBELCO,SK210LC-8,SK210LC-8,,pending,,,,auto-added from latest model data
KOMATSU,D60P-6,D60P-6,,pending,,,,auto-added from latest model data
KOMATSU,PC210LC-10M0,PC210LC-10M0,,pending,,,,auto-added from latest model data
KOMATSU,PC210LC-7K,PC210LC-7K,,pending,,,,auto-added from latest model data
KOMATSU,PC307,PC307,,pending,,,,auto-added from latest model data
KOMATSU,PC35MR-2,PC35MR-2,,pending,,,,auto-added from latest model data
KOMATSU,PC40MR-2,PC40MR-2,,pending,,,,auto-added from latest model data
KUBOTA,DC-70,DC-70,,pending,,,,auto-added from latest model data
KUBOTA,KX033-4,KX033-4,,pending,,,,auto-added from latest model data
KUBOTA,KX033-4 AC,KX033-4 AC,,pending,,,,auto-added from latest model data
KUBOTA,KX080MC TH NS HW NBK,KX080MC TH NS HW NBK,,pending,,,,auto-added from latest model data
KUBOTA,L4708DT,L4708DT,,pending,,,,auto-added from latest model data
KUBOTA,U15-3CHN T,U15-3CHN T,,pending,,,,auto-added from latest model data
LIUGONG,CLG920E,CLG920E,,pending,,,,auto-added from latest model data
LIUGONG,CLGB160C,CLGB160C,,pending,,,,auto-added from latest model data
LOVOL,FL958G-II,FL958G-II,,pending,,,,auto-added from latest model data
MASSEY FERGUSON,MF470 Xtra,MF470 Xtra,,pending,,,,auto-added from latest model data
MASSEY FERGUSON,MF4707 NON CAB,MF4707 NON CAB,,pending,,,,auto-added from latest model data
NEWHOLLAND,TD90,TD90,,pending,,,,auto-added from latest model data
SDLG,LG918,LG918,,pending,,,,auto-added from latest model data
SUMITOMO,HA60C-8,HA60C-8,,pending,,,,auto-added from latest model data
WIRTGEN,HM4500,HM4500,,pending,,,,auto-added from latest model data
XCMG,TY160,TY160,,pending,,,,auto-added from latest model data
XGMA,XG935H,XG935H,,pending,,,,auto-added from latest model data
YANMAR,"HS2000,SL","HS2000,SL",,pending,,,,auto-added from latest model data
FOTON,EUROTRAC FT100,EUROTRAC FT100,,pending,,,,auto-added from latest model data
KOMATSU,WA100-3F,WA100-3F,,pending,,,,auto-added from latest model data
KOMATSU,GD623A-1,GD623A-1,,pending,,,,auto-added from latest model data
CATERPILLAR,320D-E,320D-E,,pending,,,,auto-added from latest model data
FORD,7740 4WD,7740 4WD,,pending,,,,auto-added from latest model data
KOMATSU,PC200LC-8,PC200LC-8,,pending,,,,auto-added from latest model data
NEWHOLLAND,TL5050,TL5050,,pending,,,,auto-added from latest model data
KUBOTA,RX-405,RX-405,,pending,,,,auto-added from latest model data
SUMITOMO,SH200-3,SH200-3,,pending,,,,auto-added from latest model data
KOMATSU,WA200-3,WA200-3,,pending,,,,auto-added from latest model data
NEWHOLLAND,7610,7610,,pending,,,,auto-added from latest model data
NEWHOLLAND,7740,7740,,pending,,,,auto-added from latest model data
KUBOTA,RX-505,RX-505,,pending,,,,auto-added from latest model data
CATERPILLAR,307E,307E,,pending,,,,auto-added from latest model data
CATERPILLAR,320L,320L,,pending,,,,auto-added from latest model data
HITACHI,ZW180,ZW180,,pending,,,,auto-added from latest model data
KOBELCO,SK100-1,SK100-1,,pending,,,,auto-added from latest model data
KOBELCO,SK200LC-6ES,SK200LC-6ES,,pending,,,,auto-added from latest model data
NEWHOLLAND,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
FARMER,F47248R1,F47248R1,,pending,,,,auto-added from latest model data
JOHN DEERE,3520,3520,,pending,,,,auto-added from latest model data
NEWHOLLAND,TB120,TB120,,pending,,,,auto-added from latest model data
TCM,808A-2,808A-2,,pending,,,,auto-added from latest model data
KOBELCO,SK70SR-2,SK70SR-2,,pending,,,,auto-added from latest model data
CHAMP,MX-6255,MX-6255,,pending,,,,auto-added from latest model data
FORD,8200(4WD),8200(4WD),,pending,,,,auto-added from latest model data
KOMATSU,WA300,WA300,,pending,,,,auto-added from latest model data
CATERPILLAR,PC10UU-3,PC10UU-3,,pending,,,,auto-added from latest model data
EUROTRAC,60K,60K,,pending,,,,auto-added from latest model data
HITACHI,ZX350H,ZX350H,,pending,,,,auto-added from latest model data
KOMATSU,GD511A-1,GD511A-1,,pending,,,,auto-added from latest model data
XCMG,LW330K,LW330K,,pending,,,,auto-added from latest model data
LOVOL,FR220D,FR220D,,pending,,,,auto-added from latest model data
KOMATSU,PC45-1,PC45-1,,pending,,,,auto-added from latest model data
NEWHOLLAND,8030,8030,,pending,,,,auto-added from latest model data
FURUKAWA,HCR12EDS,HCR12EDS,,pending,,,,auto-added from latest model data
CATERPILLAR,962K,962K,,pending,,,,auto-added from latest model data
XCMG,XE60DA,XE60DA,,pending,,,,auto-added from latest model data
CATERPILLAR,311DRR,311DRR,,pending,,,,auto-added from latest model data
CATERPILLAR,312E,312E,,pending,,,,auto-added from latest model data
KOMATSU,PC130-8(SLF),PC130-8(SLF),,pending,,,,auto-added from latest model data
YANMAR,EF453T,EF453T,,pending,,,,auto-added from latest model data
KOMATSU,WA100-3,WA100-3,,pending,,,,auto-added from latest model data
KOMATSU,WA150-1,WA150-1,,pending,,,,auto-added from latest model data
TCM,STD30,STD30,,pending,,,,auto-added from latest model data
FORD,5900,5900,,pending,,,,auto-added from latest model data
FORD,6610S,6610S,,pending,,,,auto-added from latest model data
FORD,7910(4WD),7910(4WD),,pending,,,,auto-added from latest model data
CATERPILLAR,D6N,D6N,,pending,,,,auto-added from latest model data
KOBELCO,SK75-11,SK75-11,,pending,,,,auto-added from latest model data
SDLG,LG 938L,LG 938L,,pending,,,,auto-added from latest model data
YANMAR,EF352T PQ,EF352T PQ,,pending,,,,auto-added from latest model data
NEWHOLLAND,T6090,T6090,,pending,,,,auto-added from latest model data
NEWHOLLAND,T6050,T6050,,pending,,,,auto-added from latest model data
JOHN DEERE,6125M,6125M,,pending,,,,auto-added from latest model data
KUBOTA,L3608SP(TC522-15100),L3608SP(TC522-15100),,pending,,,,auto-added from latest model data
DOOSAN,DX140LCA,DX140LCA,,pending,,,,auto-added from latest model data
JOHN DEERE,5610,5610,,pending,,,,auto-added from latest model data
MANITOU,TLB 818S,TLB 818S,,pending,,,,auto-added from latest model data
GOMACO,GP-2400,GP-2400,,pending,,,,auto-added from latest model data
VOGELE,SUPER1800-3,SUPER1800-3,,pending,,,,auto-added from latest model data
CAT,160H,160H,,pending,,,,auto-added from latest model data
CATERPILLAR,314CCR,314CCR,,pending,,,,auto-added from latest model data
KOMATSU,PC50UU-1,PC50UU-1,,pending,,,,auto-added from latest model data
DYNAPAC,CA30D,CA30D,,pending,,,,auto-added from latest model data
FURUKAWA,FT20W,FT20W,,pending,,,,auto-added from latest model data
HAMM,HD140VO+DOUBLE,HD140VO+DOUBLE,,pending,,,,auto-added from latest model data
SAKAI,R2N,R2N,,pending,,,,auto-added from latest model data
SAKAI,SV91T,SV91T,,pending,,,,auto-added from latest model data
SAKAI,SW651,SW651,,pending,,,,auto-added from latest model data
XCMG,XH233J,XH233J,,pending,,,,auto-added from latest model data
DYNAPAC,CP205,CP205,,pending,,,,auto-added from latest model data
LIUGONG,CLG6612E,CLG6612E,,pending,,,,auto-added from latest model data
SUMITOMO,HN200WT,HN200WT,,pending,,,,auto-added from latest model data
HAMM,3520,3520,,pending,,,,auto-added from latest model data
WATANABE,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
HAMM,3625HT,3625HT,,pending,,,,auto-added from latest model data
CATERPILLAR,CB534B,CB534B,,pending,,,,auto-added from latest model data
ไม่ระบุ,ABBEY SPECTRUM,ABBEY SPECTRUM,,pending,,,,auto-added from latest model data
ไม่ระบุ,SWIFT,SWIFT,,pending,,,,auto-added from latest model data
ไม่ระบุ,TR0204,TR0204,,pending,,,,auto-added from latest model data
ไม่ระบุ,TR0501B,TR0501B,,pending,,,,auto-added from latest model data
ไม่ระบุ,MCK-MFT1,MCK-MFT1,,pending,,,,auto-added from latest model data
ไม่ระบุ,MATADOR,MATADOR,,pending,,,,auto-added from latest model data
KIA,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
VOLKSWAGEN,CARAVELLE COMFORTLINE 2,CARAVELLE COMFORTLINE 2,,pending,,,,auto-added from latest model data
TOYOTA,B-Cab 4X2 2.7J,B-Cab 4X2 2.7J,,pending,,,,auto-added from latest model data
AION,AION S,AION S,BEV,approved,GAC Aion S pure electric sedan (BitAuto) https://www.bitauto.com/global/news/100193163218.html,Claude-Google-review,7/30/2026,auto-added from latest model data
Mercedes-Benz,AMG GLA 35 4MATIC,AMG GLA 35 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,AMG GLE 43 4MATIC Coupe,,pending,,,,auto-added from latest model data
Mercedes-Benz,AMG GT-R PRO COUPE,AMG GT-R PRO COUPE,,pending,,,,auto-added from latest model data
Mercedes-Benz,C 200 CGI BE,C 200 CGI BE,,pending,,,,auto-added from latest model data
Mercedes-Benz,E 300 Cabriolet,E 300 Cabriolet,,pending,,,,auto-added from latest model data
Mercedes-Benz,G400 D,G400 D,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLA 45 AMG 4MATIC,GLA 45 AMG 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,GLE 350 de 4MATIC,GLE 350 de 4MATIC,,pending,,,,auto-added from latest model data
Mercedes-Benz,S 500L MILD HYBRID,S 500L MILD HYBRID,,pending,,,,auto-added from latest model data
Mercedes-Benz,SL350 ROADSTER,SL350 ROADSTER,,pending,,,,auto-added from latest model data
Mercedes-Benz,SLK200,SLK200,,pending,,,,auto-added from latest model data
AUDI,A4 40 TFSI S line,A4 40 TFSI S line,,pending,,,,auto-added from latest model data
BAOJUN,E300,E300,,pending,,,,auto-added from latest model data
BENTLEY,CONTINENTAL GT CONVERTIBLE,CONTINENTAL GT CONVERTIBLE,,pending,,,,auto-added from latest model data
BENTLEY,MULSANNE EXTENDED WHEELBASE,MULSANNE EXTENDED WHEELBASE,,pending,,,,auto-added from latest model data
BMW,320d M Performance,320d M Performance,,pending,,,,auto-added from latest model data
BMW,M340i xDrive,M340i xDrive,,pending,,,,auto-added from latest model data
BMW,M760Li xDrive Limousine RHD,M760Li xDrive Limousine RHD,,pending,,,,auto-added from latest model data
BMW,X1 sDrive18i xLine,X1 sDrive18i xLine,,pending,,,,auto-added from latest model data
BMW,X5 xDrive40e Pure Experience,X5 xDrive40e Pure Experience,,pending,,,,auto-added from latest model data
BMW,ไม่ระบุ,ไม่ระบุ,,pending,,,,auto-added from latest model data
FERRARI,GTC 4 LUSSO,GTC 4 LUSSO,,pending,,,,auto-added from latest model data
FORD,FORD RANGER iJBT9AH,FORD RANGER iJBT9AH,,pending,,,,auto-added from latest model data
FORD,MUSTANG FASTBACK 2.3L,MUSTANG FASTBACK 2.3L,,pending,,,,auto-added from latest model data
HONDA,N-BOX CUSTOM L TURBO,N-BOX CUSTOM L TURBO,,pending,,,,auto-added from latest model data
JEEP,GLADIATOR RUBICON LAUNCH,GLADIATOR RUBICON LAUNCH,,pending,,,,auto-added from latest model data
JEEP,WRANGLER2.2D 4DR OVERLAND,WRANGLER2.2D 4DR OVERLAND,,pending,,,,auto-added from latest model data
LAMBORGHINI,HURACAN EVO RWD,HURACAN EVO RWD,,pending,,,,auto-added from latest model data
LAND ROVER,DEFENDER 3.0L T/C PETROL MHEV,DEFENDER 3.0L T/C PETROL MHEV,,pending,,,,auto-added from latest model data
LEXUS,GSE20R-AETLHW  E4,GSE20R-AETLHW  E4,,pending,,,,auto-added from latest model data
